Data Figure 1.3: Data series on projected annual economic labour hours (all employed working-age individuals) (SC scenario);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sheet extracted from Planet Paper: Chanceletal2026Appendix_MacroScenarios.xlsx Sheet E0a;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;World;Europe;North America/ Oceania;Latin America;Middle East/North Africa;Subsaharan Africa;Russia/ Central Asia;East Asia;South & South-East Asia;DE   ;DK;ES;FR;GB;IT;NL;NO;SE;OC;QM;US;CA;AU;NZ;OH;AR;BR;CL;CO;MX;OD;AE;DZ;EG;IR;MA;SA;TR;OE;CD;CI;ET;KE;ML;NE;NG;RW;SD;ZA;OJ;RU;OA;CN;JP;KR;TW;OB;BD;IN;ID;MM;PK;PH;TH;VN;OI
1844;3 457;3 569;3 464;3 331;3 424;3 279;3 619;3 463;3 395;3 987;3 582;3 436;3 683;3 084;3 485;3 790;3 582;3 956;3 582;3 530;3 510;3 192;3 065;3 368;3 368;3 295;3 294;3 345;3 345;3 345;3 345;3 478;3 478;3 589;3 478;3 478;3 478;3 194;3 478;3 279;3 279;3 279;3 279;3 279;3 279;3 279;3 279;3 279;3 279;3 279;3 680;3 530;3 478;3 280;3 478;3 478;3 478;3 404;3 418;3 189;3 404;3 404;3 404;3 461;3 404;3 404
1845;3 461;3 570;3 481;3 336;3 429;3 284;3 624;3 468;3 400;3 987;3 582;3 436;3 683;3 079;3 485;3 790;3 582;3 956;3 582;3 535;3 527;3 206;3 079;3 383;3 383;3 300;3 299;3 350;3 350;3 350;3 350;3 483;3 483;3 594;3 483;3 483;3 483;3 198;3 483;3 284;3 284;3 284;3 284;3 284;3 284;3 284;3 284;3 284;3 284;3 284;3 685;3 535;3 483;3 284;3 483;3 483;3 483;3 408;3 423;3 194;3 408;3 408;3 408;3 466;3 408;3 408
1846;3 457;3 568;3 477;3 331;3 424;3 279;3 619;3 463;3 395;3 987;3 582;3 436;3 683;3 082;3 485;3 790;3 582;3 956;3 582;3 530;3 522;3 202;3 074;3 378;3 378;3 295;3 294;3 345;3 345;3 345;3 345;3 478;3 478;3 589;3 478;3 478;3 478;3 194;3 478;3 279;3 279;3 279;3 279;3 279;3 279;3 279;3 279;3 279;3 279;3 279;3 680;3 530;3 478;3 280;3 478;3 478;3 478;3 404;3 418;3 189;3 404;3 404;3 404;3 461;3 404;3 404
1847;3 453;3 567;3 472;3 326;3 419;3 274;3 614;3 458;3 390;3 987;3 582;3 436;3 683;3 085;3 485;3 790;3 582;3 956;3 582;3 525;3 517;3 197;3 070;3 373;3 373;3 291;3 289;3 340;3 340;3 340;3 340;3 473;3 473;3 584;3 473;3 473;3 473;3 189;3 473;3 274;3 274;3 274;3 274;3 274;3 274;3 274;3 274;3 274;3 274;3 274;3 675;3 525;3 473;3 275;3 473;3 473;3 473;3 399;3 413;3 184;3 399;3 399;3 399;3 457;3 399;3 399
1848;3 448;3 566;3 468;3 321;3 414;3 269;3 609;3 453;3 386;3 987;3 582;3 436;3 683;3 088;3 485;3 790;3 582;3 956;3 582;3 520;3 513;3 192;3 065;3 368;3 368;3 286;3 285;3 335;3 335;3 335;3 335;3 468;3 468;3 579;3 468;3 468;3 468;3 185;3 468;3 269;3 269;3 269;3 269;3 269;3 269;3 269;3 269;3 269;3 269;3 269;3 669;3 520;3 468;3 270;3 468;3 468;3 468;3 394;3 409;3 180;3 394;3 394;3 394;3 452;3 394;3 394
1849;3 444;3 565;3 463;3 316;3 409;3 265;3 603;3 448;3 381;3 987;3 582;3 436;3 683;3 091;3 485;3 790;3 582;3 956;3 582;3 515;3 508;3 188;3 060;3 363;3 363;3 281;3 280;3 331;3 331;3 331;3 331;3 463;3 463;3 573;3 463;3 463;3 463;3 180;3 463;3 265;3 265;3 265;3 265;3 265;3 265;3 265;3 265;3 265;3 265;3 265;3 664;3 515;3 463;3 266;3 463;3 463;3 463;3 389;3 404;3 175;3 389;3 389;3 389;3 447;3 389;3 389
1850;3 440;3 565;3 459;3 312;3 404;3 260;3 598;3 443;3 376;3 987;3 582;3 436;3 683;3 094;3 485;3 790;3 582;3 956;3 582;3 510;3 504;3 183;3 056;3 358;3 358;3 276;3 275;3 326;3 326;3 326;3 326;3 458;3 458;3 568;3 458;3 458;3 458;3 175;3 458;3 260;3 260;3 260;3 260;3 260;3 260;3 260;3 260;3 260;3 260;3 260;3 659;3 510;3 458;3 261;3 458;3 458;3 458;3 384;3 399;3 171;3 384;3 384;3 384;3 442;3 384;3 384
1851;3 436;3 565;3 454;3 307;3 400;3 255;3 593;3 438;3 371;3 987;3 582;3 436;3 683;3 097;3 485;3 790;3 582;3 956;3 582;3 505;3 499;3 178;3 051;3 353;3 353;3 272;3 271;3 321;3 321;3 321;3 321;3 453;3 453;3 563;3 453;3 453;3 453;3 171;3 453;3 255;3 255;3 255;3 255;3 255;3 255;3 255;3 255;3 255;3 255;3 255;3 654;3 505;3 453;3 256;3 453;3 453;3 453;3 379;3 394;3 166;3 379;3 379;3 379;3 437;3 379;3 379
1852;3 432;3 564;3 449;3 302;3 395;3 251;3 588;3 434;3 366;3 987;3 582;3 436;3 683;3 100;3 485;3 790;3 582;3 956;3 582;3 500;3 494;3 173;3 047;3 348;3 348;3 267;3 266;3 316;3 316;3 316;3 316;3 448;3 448;3 558;3 448;3 448;3 448;3 166;3 448;3 251;3 251;3 251;3 251;3 251;3 251;3 251;3 251;3 251;3 251;3 251;3 648;3 500;3 448;3 252;3 448;3 448;3 448;3 374;3 389;3 162;3 374;3 374;3 374;3 432;3 374;3 374
1853;3 428;3 563;3 444;3 297;3 390;3 246;3 583;3 428;3 361;3 987;3 582;3 436;3 683;3 103;3 485;3 790;3 582;3 956;3 582;3 495;3 490;3 169;3 042;3 343;3 343;3 262;3 261;3 312;3 312;3 312;3 312;3 443;3 443;3 553;3 443;3 443;3 443;3 162;3 443;3 246;3 246;3 246;3 246;3 246;3 246;3 246;3 246;3 246;3 246;3 246;3 643;3 495;3 443;3 247;3 443;3 443;3 443;3 369;3 384;3 157;3 369;3 369;3 369;3 427;3 369;3 369
1854;3 423;3 562;3 439;3 292;3 385;3 241;3 578;3 423;3 356;3 987;3 582;3 436;3 683;3 106;3 485;3 790;3 582;3 956;3 582;3 490;3 485;3 164;3 038;3 338;3 338;3 258;3 256;3 307;3 307;3 307;3 307;3 438;3 438;3 548;3 438;3 438;3 438;3 157;3 438;3 241;3 241;3 241;3 241;3 241;3 241;3 241;3 241;3 241;3 241;3 241;3 638;3 490;3 438;3 242;3 438;3 438;3 438;3 365;3 379;3 152;3 365;3 365;3 365;3 422;3 365;3 365
1855;3 419;3 561;3 433;3 288;3 381;3 237;3 572;3 418;3 351;3 987;3 582;3 436;3 683;3 109;3 485;3 790;3 582;3 956;3 582;3 485;3 480;3 159;3 033;3 333;3 333;3 253;3 252;3 302;3 302;3 302;3 302;3 433;3 433;3 543;3 433;3 433;3 433;3 153;3 433;3 237;3 237;3 237;3 237;3 237;3 237;3 237;3 237;3 237;3 237;3 237;3 633;3 485;3 433;3 237;3 433;3 433;3 433;3 360;3 374;3 148;3 360;3 360;3 360;3 417;3 360;3 360
1856;3 403;3 540;3 419;3 273;3 366;3 223;3 557;3 403;3 337;3 962;3 557;3 412;3 658;3 101;3 460;3 764;3 557;3 929;3 557;3 470;3 467;3 145;3 020;3 318;3 318;3 239;3 238;3 288;3 288;3 288;3 288;3 418;3 418;3 527;3 418;3 418;3 418;3 139;3 418;3 223;3 223;3 223;3 223;3 223;3 223;3 223;3 223;3 223;3 223;3 223;3 617;3 470;3 418;3 223;3 418;3 418;3 418;3 345;3 360;3 134;3 345;3 345;3 345;3 402;3 345;3 345
1857;3 387;3 519;3 404;3 259;3 351;3 208;3 541;3 388;3 322;3 937;3 532;3 389;3 632;3 092;3 436;3 737;3 532;3 901;3 532;3 454;3 453;3 131;3 006;3 303;3 303;3 225;3 223;3 273;3 273;3 273;3 273;3 403;3 403;3 512;3 403;3 403;3 403;3 125;3 403;3 208;3 208;3 208;3 208;3 208;3 208;3 208;3 208;3 208;3 208;3 208;3 601;3 454;3 403;3 209;3 403;3 403;3 403;3 330;3 345;3 121;3 330;3 330;3 330;3 387;3 330;3 330
1858;3 372;3 498;3 390;3 245;3 336;3 194;3 526;3 373;3 307;3 912;3 507;3 365;3 607;3 084;3 412;3 711;3 507;3 874;3 507;3 439;3 439;3 117;2 993;3 288;3 288;3 210;3 209;3 259;3 259;3 259;3 259;3 388;3 388;3 496;3 388;3 388;3 388;3 111;3 388;3 194;3 194;3 194;3 194;3 194;3 194;3 194;3 194;3 194;3 194;3 194;3 585;3 439;3 388;3 195;3 388;3 388;3 388;3 316;3 330;3 107;3 316;3 316;3 316;3 372;3 316;3 316
1859;3 356;3 477;3 375;3 230;3 321;3 180;3 510;3 359;3 293;3 887;3 483;3 341;3 581;3 075;3 388;3 685;3 483;3 846;3 483;3 424;3 425;3 103;2 979;3 274;3 274;3 196;3 195;3 245;3 245;3 245;3 245;3 373;3 373;3 481;3 373;3 373;3 373;3 098;3 373;3 180;3 180;3 180;3 180;3 180;3 180;3 180;3 180;3 180;3 180;3 180;3 569;3 424;3 373;3 181;3 373;3 373;3 373;3 301;3 316;3 093;3 301;3 301;3 301;3 357;3 301;3 301
1860;3 340;3 457;3 361;3 216;3 307;3 166;3 495;3 344;3 278;3 862;3 458;3 317;3 556;3 067;3 364;3 658;3 458;3 819;3 458;3 409;3 411;3 089;2 965;3 259;3 259;3 182;3 181;3 230;3 230;3 230;3 230;3 358;3 358;3 466;3 358;3 358;3 358;3 084;3 358;3 166;3 166;3 166;3 166;3 166;3 166;3 166;3 166;3 166;3 166;3 166;3 554;3 409;3 358;3 167;3 358;3 358;3 358;3 287;3 301;3 079;3 287;3 287;3 287;3 343;3 287;3 287
1861;3 324;3 436;3 347;3 202;3 292;3 152;3 479;3 329;3 263;3 837;3 433;3 293;3 530;3 058;3 339;3 632;3 433;3 791;3 433;3 394;3 397;3 074;2 952;3 244;3 244;3 168;3 167;3 216;3 216;3 216;3 216;3 343;3 343;3 450;3 343;3 343;3 343;3 070;3 343;3 152;3 152;3 152;3 152;3 152;3 152;3 152;3 152;3 152;3 152;3 152;3 538;3 394;3 343;3 153;3 343;3 343;3 343;3 272;3 286;3 066;3 272;3 272;3 272;3 328;3 272;3 272
1862;3 308;3 415;3 334;3 187;3 277;3 138;3 464;3 314;3 248;3 812;3 408;3 269;3 504;3 050;3 315;3 606;3 408;3 764;3 408;3 379;3 383;3 060;2 938;3 229;3 229;3 154;3 153;3 201;3 201;3 201;3 201;3 328;3 328;3 435;3 328;3 328;3 328;3 057;3 328;3 138;3 138;3 138;3 138;3 138;3 138;3 138;3 138;3 138;3 138;3 138;3 522;3 379;3 328;3 139;3 328;3 328;3 328;3 257;3 272;3 052;3 257;3 257;3 257;3 313;3 257;3 257
1863;3 292;3 394;3 320;3 173;3 262;3 124;3 448;3 298;3 234;3 787;3 383;3 245;3 479;3 042;3 291;3 579;3 383;3 736;3 383;3 364;3 370;3 046;2 925;3 214;3 214;3 140;3 139;3 187;3 187;3 187;3 187;3 313;3 313;3 419;3 313;3 313;3 313;3 043;3 313;3 124;3 124;3 124;3 124;3 124;3 124;3 124;3 124;3 124;3 124;3 124;3 506;3 364;3 313;3 125;3 313;3 313;3 313;3 243;3 257;3 038;3 243;3 243;3 243;3 298;3 243;3 243
1864;3 277;3 374;3 306;3 158;3 247;3 110;3 433;3 283;3 219;3 762;3 358;3 221;3 453;3 033;3 267;3 553;3 358;3 709;3 358;3 348;3 356;3 032;2 911;3 199;3 199;3 126;3 124;3 173;3 173;3 173;3 173;3 298;3 298;3 404;3 298;3 298;3 298;3 029;3 298;3 110;3 110;3 110;3 110;3 110;3 110;3 110;3 110;3 110;3 110;3 110;3 490;3 348;3 298;3 111;3 298;3 298;3 298;3 228;3 242;3 025;3 228;3 228;3 228;3 283;3 228;3 228
1865;3 261;3 353;3 292;3 144;3 232;3 096;3 417;3 268;3 204;3 738;3 333;3 198;3 428;3 025;3 243;3 527;3 333;3 681;3 333;3 333;3 342;3 018;2 897;3 184;3 184;3 111;3 110;3 158;3 158;3 158;3 158;3 284;3 284;3 389;3 284;3 284;3 284;3 015;3 284;3 096;3 096;3 096;3 096;3 096;3 096;3 096;3 096;3 096;3 096;3 096;3 475;3 333;3 284;3 097;3 284;3 284;3 284;3 214;3 228;3 011;3 214;3 214;3 214;3 268;3 214;3 214
1866;3 245;3 331;3 280;3 130;3 217;3 082;3 412;3 252;3 190;3 668;3 313;3 179;3 407;3 010;3 223;3 506;3 313;3 659;3 313;3 328;3 328;3 008;2 888;3 174;3 174;3 097;3 096;3 144;3 144;3 144;3 144;3 269;3 269;3 373;3 269;3 269;3 269;3 002;3 269;3 082;3 082;3 082;3 082;3 082;3 082;3 082;3 082;3 082;3 082;3 082;3 469;3 328;3 269;3 083;3 269;3 269;3 269;3 199;3 213;2 997;3 199;3 199;3 199;3 253;3 199;3 199
1867;3 230;3 309;3 267;3 115;3 203;3 068;3 407;3 237;3 175;3 598;3 293;3 159;3 387;2 995;3 204;3 485;3 293;3 637;3 293;3 323;3 314;2 999;2 879;3 164;3 164;3 083;3 082;3 130;3 130;3 130;3 130;3 254;3 254;3 358;3 254;3 254;3 254;2 988;3 254;3 068;3 068;3 068;3 068;3 068;3 068;3 068;3 068;3 068;3 068;3 068;3 464;3 323;3 254;3 069;3 254;3 254;3 254;3 184;3 198;2 984;3 184;3 184;3 184;3 239;3 184;3 184
1868;3 214;3 287;3 254;3 101;3 188;3 054;3 400;3 222;3 160;3 528;3 274;3 140;3 366;2 980;3 184;3 464;3 274;3 615;3 274;3 318;3 300;2 989;2 870;3 154;3 154;3 069;3 068;3 115;3 115;3 115;3 115;3 239;3 239;3 342;3 239;3 239;3 239;2 974;3 239;3 054;3 054;3 054;3 054;3 054;3 054;3 054;3 054;3 054;3 054;3 054;3 459;3 318;3 239;3 054;3 239;3 239;3 239;3 170;3 184;2 970;3 170;3 170;3 170;3 224;3 170;3 170
1869;3 199;3 265;3 242;3 087;3 173;3 040;3 394;3 208;3 146;3 458;3 254;3 121;3 346;2 965;3 165;3 442;3 254;3 593;3 254;3 313;3 286;2 980;2 861;3 144;3 144;3 055;3 054;3 101;3 101;3 101;3 101;3 224;3 224;3 327;3 224;3 224;3 224;2 961;3 224;3 040;3 040;3 040;3 040;3 040;3 040;3 040;3 040;3 040;3 040;3 040;3 454;3 313;3 224;3 040;3 224;3 224;3 224;3 155;3 169;2 956;3 155;3 155;3 155;3 209;3 155;3 155
1870;3 184;3 243;3 229;3 072;3 158;3 026;3 389;3 193;3 131;3 389;3 234;3 102;3 325;2 950;3 146;3 421;3 234;3 571;3 234;3 308;3 273;2 971;2 852;3 134;3 134;3 041;3 040;3 087;3 087;3 087;3 087;3 209;3 209;3 312;3 209;3 209;3 209;2 947;3 209;3 026;3 026;3 026;3 026;3 026;3 026;3 026;3 026;3 026;3 026;3 026;3 449;3 308;3 209;3 026;3 209;3 209;3 209;3 141;3 154;2 943;3 141;3 141;3 141;3 194;3 141;3 141
1871;3 168;3 220;3 216;3 058;3 144;3 011;3 384;3 178;3 117;3 319;3 214;3 083;3 305;2 935;3 126;3 400;3 214;3 549;3 214;3 303;3 259;2 961;2 843;3 124;3 124;3 027;3 026;3 072;3 072;3 072;3 072;3 194;3 194;3 296;3 194;3 194;3 194;2 933;3 194;3 011;3 011;3 011;3 011;3 011;3 011;3 011;3 011;3 011;3 011;3 011;3 444;3 303;3 194;3 012;3 194;3 194;3 194;3 126;3 140;2 929;3 126;3 126;3 126;3 179;3 126;3 126
1872;3 153;3 198;3 203;3 044;3 129;2 997;3 379;3 163;3 102;3 249;3 194;3 064;3 284;2 920;3 107;3 379;3 194;3 527;3 194;3 298;3 245;2 952;2 834;3 114;3 114;3 012;3 011;3 058;3 058;3 058;3 058;3 179;3 179;3 281;3 179;3 179;3 179;2 920;3 179;2 997;2 997;2 997;2 997;2 997;2 997;2 997;2 997;2 997;2 997;2 997;3 438;3 298;3 179;2 998;3 179;3 179;3 179;3 111;3 125;2 915;3 111;3 111;3 111;3 164;3 111;3 111
1873;3 138;3 176;3 190;3 029;3 114;2 983;3 374;3 148;3 087;3 179;3 174;3 045;3 264;2 906;3 088;3 358;3 174;3 505;3 174;3 293;3 231;2 942;2 825;3 104;3 104;2 998;2 997;3 044;3 044;3 044;3 044;3 164;3 164;3 265;3 164;3 164;3 164;2 906;3 164;2 983;2 983;2 983;2 983;2 983;2 983;2 983;2 983;2 983;2 983;2 983;3 433;3 293;3 164;2 984;3 164;3 164;3 164;3 097;3 110;2 902;3 097;3 097;3 097;3 149;3 097;3 097
1874;3 123;3 155;3 177;3 015;3 099;2 969;3 369;3 133;3 073;3 110;3 154;3 026;3 243;2 891;3 068;3 337;3 154;3 483;3 154;3 288;3 217;2 933;2 816;3 094;3 094;2 984;2 983;3 029;3 029;3 029;3 029;3 149;3 149;3 250;3 149;3 149;3 149;2 892;3 149;2 969;2 969;2 969;2 969;2 969;2 969;2 969;2 969;2 969;2 969;2 969;3 428;3 288;3 149;2 970;3 149;3 149;3 149;3 082;3 096;2 888;3 082;3 082;3 082;3 135;3 082;3 082
1875;3 108;3 133;3 164;3 001;3 084;2 955;3 364;3 119;3 058;3 040;3 134;3 007;3 223;2 876;3 049;3 316;3 134;3 462;3 134;3 284;3 203;2 923;2 807;3 085;3 085;2 970;2 969;3 015;3 015;3 015;3 015;3 134;3 134;3 235;3 134;3 134;3 134;2 878;3 134;2 955;2 955;2 955;2 955;2 955;2 955;2 955;2 955;2 955;2 955;2 955;3 423;3 284;3 134;2 956;3 134;3 134;3 134;3 068;3 081;2 874;3 068;3 068;3 068;3 120;3 068;3 068
1876;3 103;3 128;3 161;3 010;3 079;2 953;3 357;3 113;3 052;3 045;3 129;2 999;3 222;2 857;3 050;3 308;3 129;3 434;3 129;3 278;3 200;2 931;2 793;3 079;3 079;2 969;2 968;3 014;3 014;3 059;3 014;3 129;3 129;3 229;3 129;3 129;3 129;2 873;3 129;2 953;2 953;2 953;2 953;2 953;2 953;2 953;2 953;2 953;2 953;2 953;3 416;3 278;3 129;2 951;3 129;3 129;3 129;3 062;3 075;2 869;3 062;3 062;3 062;3 114;3 062;3 062
1877;3 099;3 123;3 158;3 019;3 073;2 951;3 351;3 107;3 047;3 050;3 123;2 992;3 221;2 839;3 050;3 299;3 123;3 406;3 123;3 272;3 197;2 938;2 778;3 073;3 073;2 969;2 968;3 014;3 014;3 104;3 014;3 123;3 123;3 223;3 123;3 123;3 123;2 868;3 123;2 951;2 951;2 951;2 951;2 951;2 951;2 951;2 951;2 951;2 951;2 951;3 410;3 272;3 123;2 945;3 123;3 123;3 123;3 057;3 070;2 864;3 057;3 057;3 057;3 109;3 057;3 057
1878;3 094;3 118;3 155;3 029;3 068;2 949;3 345;3 102;3 041;3 055;3 118;2 984;3 220;2 821;3 051;3 291;3 118;3 379;3 118;3 267;3 193;2 946;2 764;3 068;3 068;2 968;2 967;3 013;3 013;3 149;3 013;3 118;3 118;3 217;3 118;3 118;3 118;2 863;3 118;2 949;2 949;2 949;2 949;2 949;2 949;2 949;2 949;2 949;2 949;2 949;3 403;3 267;3 118;2 940;3 118;3 118;3 118;3 051;3 065;2 859;3 051;3 051;3 051;3 103;3 051;3 051
1879;3 090;3 113;3 151;3 038;3 062;2 947;3 339;3 096;3 036;3 061;3 112;2 977;3 219;2 803;3 052;3 282;3 112;3 351;3 112;3 261;3 190;2 953;2 749;3 062;3 062;2 968;2 967;3 013;3 013;3 193;3 013;3 112;3 112;3 212;3 112;3 112;3 112;2 858;3 112;2 947;2 947;2 947;2 947;2 947;2 947;2 947;2 947;2 947;2 947;2 947;3 397;3 261;3 112;2 935;3 112;3 112;3 112;3 046;3 059;2 854;3 046;3 046;3 046;3 098;3 046;3 046
1880;3 086;3 108;3 148;3 048;3 057;2 945;3 333;3 090;3 030;3 066;3 107;2 969;3 218;2 784;3 052;3 274;3 107;3 323;3 107;3 256;3 187;2 960;2 735;3 057;3 057;2 967;2 966;3 012;3 012;3 238;3 012;3 107;3 107;3 206;3 107;3 107;3 107;2 853;3 107;2 945;2 945;2 945;2 945;2 945;2 945;2 945;2 945;2 945;2 945;2 945;3 390;3 256;3 107;2 930;3 107;3 107;3 107;3 040;3 054;2 849;3 040;3 040;3 040;3 092;3 040;3 040
1881;3 081;3 102;3 145;3 058;3 052;2 943;3 327;3 085;3 024;3 071;3 101;2 962;3 216;2 766;3 053;3 265;3 101;3 296;3 101;3 250;3 183;2 968;2 720;3 051;3 051;2 967;2 966;3 012;3 012;3 282;3 012;3 101;3 101;3 200;3 101;3 101;3 101;2 848;3 101;2 943;2 943;2 943;2 943;2 943;2 943;2 943;2 943;2 943;2 943;2 943;3 384;3 250;3 101;2 925;3 101;3 101;3 101;3 035;3 048;2 844;3 035;3 035;3 035;3 087;3 035;3 035
1882;3 077;3 097;3 142;3 068;3 046;2 941;3 321;3 079;3 019;3 076;3 095;2 954;3 215;2 748;3 054;3 257;3 095;3 268;3 095;3 245;3 180;2 975;2 706;3 046;3 046;2 966;2 965;3 011;3 011;3 327;3 011;3 095;3 095;3 195;3 095;3 095;3 095;2 843;3 095;2 941;2 941;2 941;2 941;2 941;2 941;2 941;2 941;2 941;2 941;2 941;3 377;3 245;3 095;2 919;3 095;3 095;3 095;3 030;3 043;2 839;3 030;3 030;3 030;3 081;3 030;3 030
1883;3 073;3 092;3 139;3 078;3 041;2 939;3 315;3 074;3 014;3 081;3 090;2 947;3 214;2 730;3 055;3 248;3 090;3 241;3 090;3 239;3 177;2 982;2 692;3 040;3 040;2 966;2 965;3 010;3 010;3 372;3 010;3 090;3 090;3 189;3 090;3 090;3 090;2 838;3 090;2 939;2 939;2 939;2 939;2 939;2 939;2 939;2 939;2 939;2 939;2 939;3 371;3 239;3 090;2 914;3 090;3 090;3 090;3 024;3 037;2 834;3 024;3 024;3 024;3 076;3 024;3 024
1884;3 068;3 087;3 136;3 088;3 036;2 937;3 309;3 068;3 008;3 086;3 084;2 939;3 213;2 711;3 055;3 240;3 084;3 213;3 084;3 233;3 173;2 990;2 677;3 035;3 035;2 965;2 964;3 010;3 010;3 416;3 010;3 084;3 084;3 183;3 084;3 084;3 084;2 833;3 084;2 937;2 937;2 937;2 937;2 937;2 937;2 937;2 937;2 937;2 937;2 937;3 364;3 233;3 084;2 909;3 084;3 084;3 084;3 019;3 032;2 828;3 019;3 019;3 019;3 070;3 019;3 019
1885;3 064;3 082;3 132;3 099;3 030;2 935;3 303;3 062;3 003;3 092;3 079;2 932;3 212;2 693;3 056;3 231;3 079;3 185;3 079;3 228;3 170;2 997;2 663;3 029;3 029;2 964;2 964;3 009;3 009;3 461;3 009;3 079;3 079;3 177;3 079;3 079;3 079;2 827;3 079;2 935;2 935;2 935;2 935;2 935;2 935;2 935;2 935;2 935;2 935;2 935;3 358;3 228;3 079;2 904;3 079;3 079;3 079;3 013;3 026;2 823;3 013;3 013;3 013;3 065;3 013;3 013
1886;3 059;3 077;3 122;3 098;3 025;2 933;3 292;3 057;2 997;3 084;3 073;2 920;3 209;2 694;3 057;3 223;3 073;3 169;3 073;3 217;3 158;3 008;2 648;3 019;3 019;2 964;2 963;3 009;3 009;3 460;3 009;3 073;3 073;3 172;3 073;3 073;3 073;2 822;3 073;2 933;2 933;2 933;2 933;2 933;2 933;2 933;2 933;2 933;2 933;2 933;3 347;3 217;3 073;2 898;3 073;3 073;3 073;3 008;3 021;2 818;3 008;3 008;3 008;3 059;3 008;3 008
1887;3 053;3 071;3 111;3 097;3 020;2 931;3 281;3 052;2 992;3 077;3 068;2 908;3 207;2 694;3 057;3 215;3 068;3 152;3 068;3 207;3 146;3 019;2 634;3 008;3 008;2 963;2 962;3 008;3 008;3 459;3 008;3 068;3 068;3 166;3 068;3 068;3 068;2 817;3 068;2 931;2 931;2 931;2 931;2 931;2 931;2 931;2 931;2 931;2 931;2 931;3 336;3 207;3 068;2 893;3 068;3 068;3 068;3 002;3 016;2 813;3 002;3 002;3 002;3 054;3 002;3 002
1888;3 048;3 065;3 100;3 096;3 015;2 929;3 270;3 046;2 986;3 070;3 062;2 897;3 204;2 695;3 058;3 208;3 062;3 136;3 062;3 196;3 134;3 030;2 620;2 998;2 998;2 963;2 962;3 008;3 008;3 459;3 008;3 062;3 062;3 160;3 062;3 062;3 062;2 812;3 062;2 929;2 929;2 929;2 929;2 929;2 929;2 929;2 929;2 929;2 929;2 929;3 325;3 196;3 062;2 888;3 062;3 062;3 062;2 997;3 010;2 808;2 997;2 997;2 997;3 048;2 997;2 997
1889;3 042;3 059;3 090;3 095;3 010;2 927;3 260;3 040;2 981;3 063;3 057;2 885;3 202;2 696;3 059;3 200;3 057;3 119;3 057;3 186;3 122;3 041;2 605;2 987;2 987;2 962;2 961;3 007;3 007;3 458;3 007;3 057;3 057;3 155;3 057;3 057;3 057;2 807;3 057;2 927;2 927;2 927;2 927;2 927;2 927;2 927;2 927;2 927;2 927;2 927;3 314;3 186;3 057;2 883;3 057;3 057;3 057;2 992;3 005;2 803;2 992;2 992;2 992;3 043;2 992;2 992
1890;3 036;3 054;3 079;3 094;3 004;2 925;3 249;3 035;2 976;3 055;3 051;2 873;3 199;2 696;3 059;3 192;3 051;3 103;3 051;3 175;3 110;3 051;2 591;2 977;2 977;2 962;2 961;3 007;3 007;3 457;3 007;3 051;3 051;3 149;3 051;3 051;3 051;2 802;3 051;2 925;2 925;2 925;2 925;2 925;2 925;2 925;2 925;2 925;2 925;2 925;3 303;3 175;3 051;2 878;3 051;3 051;3 051;2 986;2 999;2 798;2 986;2 986;2 986;3 037;2 986;2 986
1891;3 030;3 048;3 068;3 094;2 999;2 923;3 238;3 029;2 970;3 048;3 046;2 862;3 197;2 697;3 060;3 184;3 046;3 086;3 046;3 165;3 098;3 062;2 577;2 966;2 966;2 961;2 960;3 006;3 006;3 457;3 006;3 046;3 046;3 143;3 046;3 046;3 046;2 797;3 046;2 923;2 923;2 923;2 923;2 923;2 923;2 923;2 923;2 923;2 923;2 923;3 292;3 165;3 046;2 872;3 046;3 046;3 046;2 981;2 994;2 793;2 981;2 981;2 981;3 032;2 981;2 981
1892;3 025;3 042;3 058;3 093;2 994;2 921;3 227;3 024;2 965;3 041;3 040;2 850;3 194;2 697;3 061;3 176;3 040;3 070;3 040;3 154;3 086;3 073;2 562;2 956;2 956;2 961;2 960;3 005;3 005;3 456;3 005;3 040;3 040;3 137;3 040;3 040;3 040;2 792;3 040;2 921;2 921;2 921;2 921;2 921;2 921;2 921;2 921;2 921;2 921;2 921;3 281;3 154;3 040;2 867;3 040;3 040;3 040;2 975;2 988;2 788;2 975;2 975;2 975;3 026;2 975;2 975
1893;3 019;3 036;3 047;3 093;2 989;2 919;3 217;3 018;2 959;3 034;3 035;2 838;3 192;2 698;3 062;3 168;3 035;3 053;3 035;3 144;3 073;3 084;2 548;2 945;2 945;2 960;2 959;3 005;3 005;3 456;3 005;3 035;3 035;3 132;3 035;3 035;3 035;2 787;3 035;2 919;2 919;2 919;2 919;2 919;2 919;2 919;2 919;2 919;2 919;2 919;3 270;3 144;3 035;2 862;3 035;3 035;3 035;2 970;2 983;2 783;2 970;2 970;2 970;3 021;2 970;2 970
